Year,Type,X Coordinate,Y Coordinate,Full Address,Latitude,Longitude
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,471,615.19","6,958,882.51",2717 W JEFFERSON BLVD 75211 DALLAS TX,32.7479947,-96.8634964
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,470,123.26","6,925,439.64",7501 CHESTERFIELD DR 75237 DALLAS TX,32.6551263,-96.8706184
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,475,545.49","7,054,611.54",3939 ROSEMEADE PKWY 75287 DALLAS TX,33.0107446,-96.8455482
2017,BURGLARY OF BUILDING - NO FORCED ENTRY,"2,491,396.35","6,958,860.11",1623 E 11TH ST 75203 DALLAS TX,32.7467631,-96.7986545
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,522,510.23","6,968,534.82",7124 MILITARY PKWY 75227 DALLAS TX,32.7715476,-96.6966878
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,532,262.78","6,998,305.58",2933 TRES LOGOS LN 75228 DALLAS TX,32.8534806,-96.6638747
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,509,593.89","7,003,385.14",6808 SKILLMAN ST 75231 DALLAS TX,32.8686064,-96.7365094
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,515,254.77","7,005,849.85",9791 MAPLEHILL DR 75238 DALLAS TX,32.8748785,-96.7188582
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,472,533.33","6,948,030.18",2553 CLEARVIEW CIR 75233 DALLAS TX,32.7178679,-96.861716
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,488,262.41","6,952,470.38",912 EDGEMONT AVE 75216 DALLAS TX,32.7293606,-96.8098029
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,478,571.83","6,966,586.91",1217 FLANDERS ST 75208 DALLAS TX,32.768649,-96.840899
2017,BURGLARY OF BUILDING - NO FORCED ENTRY,"2,514,739.48","7,023,561.34",9750 WALNUT ST 75243 DALLAS TX,32.9228378,-96.7204773
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,477,267.18","6,955,025.75",928 S WINDOMERE AVE 75208 DALLAS TX,32.7361586,-96.8452098
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,494,635.83","6,944,292.68",2422 HUDSPETH AVE 75216 DALLAS TX,32.7068006,-96.7889402
2017,BURGLARY OF HABITATION (ATT),"2,522,965.57","6,958,080.56",1815 YUCCA DR 75217 DALLAS TX,32.7435264,-96.6965416
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,484,611.78","7,017,456.97",5218 NORTHMOOR DR 75229 DALLAS TX,32.9080663,-96.8176278
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,499,173.75","6,991,568.61",5600 E MOCKINGBIRD LN 75206 DALLAS TX,32.8362251,-96.7720897
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,541,812.76","6,939,289.51",10629 RYLIE RD 75217 DALLAS TX,32.6906982,-96.6355135
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,502,830.65","7,004,428.51",7030 FAIR OAKS AVE 75231 DALLAS TX,32.8718861,-96.7589533
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,530,040.22","6,986,655.45",2528 OATES DR 75228 DALLAS TX,32.8212404,-96.6712671
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,514,811.11","7,005,338.50",9753 WISTERWOOD DR 75238 DALLAS TX,32.8737426,-96.7200076
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,487,001.72","7,006,777.96",9906 HATHAWAY ST 75220 DALLAS TX,32.8788333,-96.8106894
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,500,192.40","6,980,228.76",5118 LIVE OAK ST 75206 DALLAS TX,32.8049405,-96.7689527
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,463,554.55","6,930,214.06",6490 S COCKRELL HILL RD 75236 DALLAS TX,32.6681541,-96.8913137
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,541,812.76","6,939,289.51",10629 RYLIE RD 75217 DALLAS TX,32.6906982,-96.6355135
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,464,176.88","6,927,119.62",4220 INDEPENDENCE DR 75237 DALLAS TX,32.6610476,-96.8900193
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,482,806.06","6,997,463.69",5015 STANFORD AVE 75209 DALLAS TX,32.8534554,-96.8246171
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,507,727.48","6,963,854.11",3339 GOLDSPIER DR 75215 DALLAS TX,32.7603964,-96.7453612
2017,BURGLARY OF BUILDING - NO FORCED ENTRY,"2,490,878.23","7,054,437.32",19211 PRESTON RD 75252 DALLAS TX,33.0095202,-96.7966504
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,480,801.85","7,052,177.87",4607 TIMBERGLEN RD 75287 DALLAS TX,33.0039587,-96.8283586
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,511,072.62","7,005,984.95",7077 WATERCREST PKWY 75231 DALLAS TX,32.874833,-96.7331844
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,466,713.44","7,009,547.17",10322 BROCKBANK DR 75229 DALLAS TX,32.8871388,-96.87677
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,498,252.44","6,923,788.17",2655 MOJAVE DR 75241 DALLAS TX,32.6504744,-96.7779884
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,499,435.96","6,946,982.59",3115 PROSPERITY AVE 75216 DALLAS TX,32.7140548,-96.7735539
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,513,016.61","7,014,939.36",8849 FAIR OAKS XING 75243 DALLAS TX,32.8977149,-96.7283262
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,515,091.97","7,006,509.36",9765 BROKEN BOW RD 75238 DALLAS TX,32.8766931,-96.7193597
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,468,065.63","6,952,423.92",3338 GRAFTON AVE 75211 DALLAS TX,32.7299555,-96.8758766
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,529,610.24","6,993,568.92",2315 TEALFORD DR 75228 DALLAS TX,32.8404686,-96.6724471
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,500,415.44","7,016,950.62",11550 FOREST CENTRAL DR 75243 DALLAS TX,32.9049769,-96.7659615
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,483,131.59","6,992,148.34",6602 ORIOLE DR 75209 DALLAS TX,32.8386706,-96.8240316
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,513,599.65","7,015,003.89",9911 WHITEHURST DR 75243 DALLAS TX,32.9001211,-96.7232136
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,528,391.00","6,942,135.48",1236 CABOT DR 75217 DALLAS TX,32.6982239,-96.6797465
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,500,697.49","6,966,427.57",2700 PEABODY AVE 75215 DALLAS TX,32.7672529,-96.768375
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,499,627.15","7,012,842.73",10827 N CENTRAL EXPY 75231 DALLAS TX,32.8949885,-96.7705561
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,502,401.91","7,003,170.52",6050 MELODY LN 75231 DALLAS TX,32.8672234,-96.7604403
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,517,670.70","6,947,565.41",221 STONEPORT DR 75217 DALLAS TX,32.7145064,-96.7141964
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,511,072.62","7,005,984.95",7077 WATERCREST PKWY 75231 DALLAS TX,32.874833,-96.7331844
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,528,072.03","6,945,081.60",8220 GOLDFIELD DR 75217 DALLAS TX,32.707191,-96.6802374
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,460,543.77","6,973,724.58",3902 HAMMERLY DR 75212 DALLAS TX,32.7890636,-96.898575
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,522,764.48","6,952,709.30",7243 BARRETT DR 75217 DALLAS TX,32.7284244,-96.6964998
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,494,088.84","6,943,053.91",4006 EASTER AVE 75216 DALLAS TX,32.7031822,-96.7910847
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,516,631.20","6,949,331.62",6107 CAPESTONE DR 75217 DALLAS TX,32.719495,-96.7173116
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,505,567.78","7,020,196.44",9030 MARKVILLE DR 75243 DALLAS TX,32.913224,-96.749404
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,469,814.08","6,999,453.65",3130 WEBB CHAPEL EXT 75220 DALLAS TX,32.8600139,-96.8660932
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,470,972.41","7,054,891.05",3440 E ROSEMEADE PKWY 75287 DALLAS TX,33.0101965,-96.8604477
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,483,196.16","6,995,019.85",7411 MORTON ST 75209 DALLAS TX,32.8467796,-96.8239858
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,503,638.27","7,005,242.21",7152 FAIR OAKS AVE 75231 DALLAS TX,32.8735759,-96.7567255
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,478,627.12","6,966,220.22",1209 CASTLE ST 75208 DALLAS TX,32.7677171,-96.8406695
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,488,931.68","6,954,622.08",1106 E WACO AVE 75216 DALLAS TX,32.7352397,-96.8071071
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,504,268.82","7,002,019.24",6347 MELODY LN 75231 DALLAS TX,32.8652044,-96.7547922
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,504,675.16","7,018,016.50",8727 FOREST GREEN DR 75243 DALLAS TX,32.9087541,-96.7521171
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,455,996.19","6,955,947.60",5480 PREAKNESS LN 75211 DALLAS TX,32.7393585,-96.915369
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,526,820.54","6,994,990.67",10814 BARBAROSA DR 75228 DALLAS TX,32.8445844,-96.6818352
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,469,678.08","6,944,450.72",3032 GROVEVIEW DR 75233 DALLAS TX,32.708143,-96.8706849
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,482,902.41","6,927,775.91",447 BLUEWOOD DR 75232 DALLAS TX,32.6618768,-96.8286308
2017,BURGLARY OF BUILDING - NO FORCED ENTRY,"2,532,349.12","6,994,724.02",10839 FERGUSON RD 75228 DALLAS TX,32.8437807,-96.6639999
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,477,188.64","7,048,344.17",4128 RAINSONG DR 75287 DALLAS TX,32.9933201,-96.8403343
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,468,753.10","6,943,934.55",3245 W PENTAGON PKWY 75233 DALLAS TX,32.7065175,-96.8735119
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,467,123.20","6,954,450.95",3518 IVANDELL AVE 75211 DALLAS TX,32.7357277,-96.878684
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,535,931.70","6,998,440.73",11611 FERGUSON RD 75228 DALLAS TX,32.8550068,-96.6523738
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,468,533.86","6,946,761.99",2840 S WESTMORELAND RD 75233 DALLAS TX,32.7151062,-96.8728599
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,484,820.02","6,988,238.77",3790 CEDARPLAZA LN 75209 DALLAS TX,32.8275218,-96.8188886
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,433,300.28","6,953,590.05",1350 SKYLINE RD 75051 DALLAS TX,32.7340588,-96.9870262
2017,BURGLARY OF BUILDING - NO FORCED ENTRY,"2,529,224.34","6,988,360.89",2403 MILLMAR DR 75228 DALLAS TX,32.8267197,-96.674323
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,532,297.17","6,984,664.09",2936 SHENSTONE DR 75228 DALLAS TX,32.8158077,-96.6637076
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,505,888.03","6,989,611.80",3601 HILLSIDE DR 75214 DALLAS TX,32.8307358,-96.7503806
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,492,337.56","7,050,662.79",6516 MISSY DR 75252 DALLAS TX,32.9990124,-96.7906035
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,465,275.62","7,007,368.80",2861 WALNUT HILL LN 75229 DALLAS TX,32.8813071,-96.8811997
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,481,539.55","6,951,024.93",1909 PRATT ST 75224 DALLAS TX,32.7262597,-96.8313256
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,493,296.05","6,940,109.51",4417 S LANCASTER RD 75216 DALLAS TX,32.6944669,-96.7942859
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,466,536.21","6,940,278.29",3811 POMEROY DR 75233 DALLAS TX,32.6968772,-96.8809886
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,507,489.03","6,970,448.96",4510 METROPOLITAN AVE 75210 DALLAS TX,32.7780053,-96.7460717
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,502,440.05","6,959,924.45",4611 COLONIAL AVE 75215 DALLAS TX,32.7490063,-96.7629219
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,497,798.71","6,987,176.37",5422 VANDERBILT AVE 75206 DALLAS TX,32.824276,-96.7764395
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,478,561.49","6,986,597.51",5959 MAPLE AVE 75235 DALLAS TX,32.8231014,-96.8396224
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,503,854.26","6,999,060.11",8910 SOUTHWESTERN BLVD 75214 DALLAS TX,32.8556215,-96.7544177
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,502,586.47","6,986,351.85",6106 LLANO AVE 75214 DALLAS TX,32.821785,-96.7613082
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,530,407.36","6,981,528.05",2605 JOHN WEST RD 75228 DALLAS TX,32.8092023,-96.6711627
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,522,878.71","7,006,866.35",9602 ROLLING ROCK LN 75238 DALLAS TX,32.8774161,-96.6940137
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,539,695.22","6,959,383.62",10716 EASTHAM ST 75217 DALLAS TX,32.7459628,-96.6416606
2017,BURGLARY OF HABITATION (ATT),"2,495,729.62","6,945,381.21",2624 MARFA AVE 75216 DALLAS TX,32.7095853,-96.7855614
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,482,763.39","6,921,587.24",8508 WILLOUGHBY BLVD 75232 DALLAS TX,32.6441062,-96.8290303
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,539,681.21","6,995,865.21",10901 WOODMEADOW PKWY 75228 DALLAS TX,32.8474168,-96.6413893
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,478,561.49","6,986,597.51",5959 MAPLE AVE 75235 DALLAS TX,32.8231014,-96.8396224
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,515,514.78","7,017,734.75",11620 AUDELIA RD 75243 DALLAS TX,32.9076459,-96.7164548
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,448,021.76","6,936,315.05",4810 SPUR 408 75236 DALLAS TX,32.6870767,-96.9389654
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,470,806.23","6,998,496.46",3335 W NORTHWEST HWY 75220 DALLAS TX,32.8569139,-96.8640135
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,499,011.99","6,944,531.86",4242 CICERO ST 75216 DALLAS TX,32.7066381,-96.7748257
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,514,827.26","6,977,004.30",7229 FERGUSON RD 75228 DALLAS TX,32.7969541,-96.7229755
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,478,132.16","7,054,857.97",4300 ROSEMEADE PKWY 75287 DALLAS TX,33.0110724,-96.8363197
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,503,408.33","6,978,389.78",202 N ORIENT ST 75214 DALLAS TX,32.799945,-96.7591228
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,484,695.85","6,999,505.15",5514 CARUTH BLVD 75209 DALLAS TX,32.8586616,-96.8184501
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,490,972.50","6,958,740.52",201 FRAN WAY 75203 DALLAS TX,32.745924,-96.801377
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,526,789.04","6,972,383.35",8064 ROTHINGTON RD 75227 DALLAS TX,32.7830317,-96.6838195
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,496,692.13","6,981,852.66",2115 N FITZHUGH AVE 75204 DALLAS TX,32.8097384,-96.7806763
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,488,387.46","7,037,818.62",15889 PRESTON RD 75248 DALLAS TX,32.9629211,-96.8059624
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,472,272.75","6,960,768.37",735 N PLYMOUTH RD 75211 DALLAS TX,32.7530461,-96.8611672
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,502,829.92","6,935,859.95",3433 KEYRIDGE DR 75241 DALLAS TX,32.6827494,-96.7628034
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,526,542.36","6,972,735.68",8020 ROTHINGTON RD 75227 DALLAS TX,32.7826525,-96.6859919
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,528,575.68","6,953,618.39",8303 ALTO GARDEN DR 75217 DALLAS TX,32.7307943,-96.6784098
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,485,475.26","6,942,799.53",3414 ALABAMA AVE 75216 DALLAS TX,32.702523,-96.8192213
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,481,298.70","6,969,399.57",410 FABRICATION ST 75212 DALLAS TX,32.776041,-96.831729
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,486,305.47","7,028,981.07",5555 SPRING VALLEY RD 75254 DALLAS TX,32.9401998,-96.81132
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,471,983.31","6,937,939.66",4345 WOODHOLLOW DR 75237 DALLAS TX,32.6894049,-96.8614952
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,473,647.70","7,050,764.41",3653 TIMBERGLEN RD 75287 DALLAS TX,33.0030611,-96.8535269
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,477,227.60","7,051,206.07",4120 CEDARVIEW RD 75287 DALLAS TX,33.0011553,-96.8399784
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,496,692.13","6,981,852.66",2115 N FITZHUGH AVE 75204 DALLAS TX,32.8097384,-96.7806763
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,517,670.70","6,947,565.41",221 STONEPORT DR 75217 DALLAS TX,32.7145064,-96.7141964
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,509,870.83","6,969,561.56",4845 ELSIE FAYE HEGGINS ST 75210 DALLAS TX,32.7763193,-96.7381149
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,440,248.79","6,922,607.45",8316 MOUNTAINVIEW DR 75249 DALLAS TX,32.6492187,-96.9670301
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,489,141.50","6,954,170.54",1256 CEDAR HAVEN AVE 75216 DALLAS TX,32.7339113,-96.8065625
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,526,092.11","6,956,735.24",1555 PRICHARD LN 75217 DALLAS TX,32.7397522,-96.6866395
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,469,523.73","6,924,580.16",3150 CLIFF CREEK CROSSING DR 75237 DALLAS TX,32.6537209,-96.8714145
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,517,789.03","6,966,380.75",6329 LATTA ST 75227 DALLAS TX,32.766317,-96.712814
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,526,394.16","6,992,436.44",10307 DESDEMONA DR 75228 DALLAS TX,32.8374488,-96.6832138
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,489,787.37","6,979,404.08",3003 CARLISLE ST 75204 DALLAS TX,32.8034524,-96.8033199
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,499,283.50","6,941,553.14",2908 50TH ST 75216 DALLAS TX,32.698808,-96.7745161
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,462,432.71","6,962,834.59",1411 N COCKRELL HILL RD 75211 DALLAS TX,32.7580366,-96.8964317
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,505,388.87","7,020,495.61",9010 MARKVILLE DR 75243 DALLAS TX,32.9147589,-96.7504029
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,489,787.37","6,979,404.08",3003 CARLISLE ST 75204 DALLAS TX,32.8034524,-96.8033199
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,496,775.76","6,982,924.01",5050 CAPITOL AVE 75206 DALLAS TX,32.8122686,-96.7807906
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,484,338.45","6,987,287.29",3520 WHEELER ST 75209 DALLAS TX,32.8255731,-96.8201294
2017,BURGLARY OF HABITATION (ATT),"2,478,132.16","7,054,857.97",4300 ROSEMEADE PKWY 75287 DALLAS TX,33.0110724,-96.8363197
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,471,030.66","7,004,273.70",3457 NOGALES DR 75220 DALLAS TX,32.8726083,-96.8623802
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,515,617.90","6,967,548.64",3346 LA VERN AVE 75227 DALLAS TX,32.7695457,-96.7197359
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,534,873.39","6,952,488.26",9514 LANEYVALE AVE 75217 DALLAS TX,32.7272806,-96.6577776
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,478,440.60","7,001,202.66",4214 W NORTHWEST HWY 75220 DALLAS TX,32.8632196,-96.8390006
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,474,755.52","6,983,255.92",5502 MESA CIR 75235 DALLAS TX,32.8146965,-96.8521695
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,481,014.30","6,954,548.34",619 GRIFFITH AVE 75208 DALLAS TX,32.7353792,-96.8329833
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,517,766.55","7,017,327.64",9530 SKILLMAN ST 75243 DALLAS TX,32.9051637,-96.7104363
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,488,648.88","6,986,498.87",4109 HAWTHORNE AVE 75205 DALLAS TX,32.8229272,-96.8064962
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,475,088.08","7,003,276.89",3874 GASPAR DR 75220 DALLAS TX,32.8695047,-96.8498007
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,484,338.45","6,987,287.29",3520 WHEELER ST 75209 DALLAS TX,32.8255731,-96.8201294
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,477,818.38","6,944,332.38",3334 S EDGEFIELD AVE 75224 DALLAS TX,32.7072906,-96.8439568
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,506,780.40","6,998,206.87",6603 E LOVERS LN 75214 DALLAS TX,32.854107,-96.7470921
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,487,228.80","6,953,235.52",727 GENOA AVE 75216 DALLAS TX,32.7315277,-96.8124153
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,482,256.80","6,993,093.95",4926 WENONAH DR 75209 DALLAS TX,32.8412652,-96.8262443
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,504,037.15","6,941,506.80",3460 GREAT TRINITY FOREST WAY 75216 DALLAS TX,32.6985958,-96.7583332
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,471,974.20","6,961,619.61",2542 BAHAMA DR 75211 DALLAS TX,32.7554883,-96.8629397
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,495,570.01","6,950,590.92",2306 VAN CLEAVE DR 75216 DALLAS TX,32.723801,-96.7857706
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,483,548.53","6,996,108.67",7711 ROBIN RD 75209 DALLAS TX,32.8498305,-96.8227693
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,482,239.58","6,963,302.70",433 W COLORADO BLVD 75208 DALLAS TX,32.759746,-96.8287564
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,446,252.02","6,912,787.66",10318 DEER HOLLOW DR 75249 DALLAS TX,32.6218208,-96.9484873
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,482,937.27","6,956,034.72",317 W BROOKLYN AVE 75208 DALLAS TX,32.7394202,-96.8272934
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,534,129.46","6,960,366.08",9415 BRUTON RD 75217 DALLAS TX,32.7493573,-96.6585414
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,502,370.38","6,934,038.00",5821 BONNIE VIEW RD 75241 DALLAS TX,32.676636,-96.7657941
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,487,601.12","6,983,353.97",4122 RAWLINS ST 75219 DALLAS TX,32.8147445,-96.8107128
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,482,937.27","6,956,034.72",317 W BROOKLYN AVE 75208 DALLAS TX,32.7394202,-96.8272934
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,503,543.74","6,941,741.22",4950 WADSWORTH DR 75216 DALLAS TX,32.6992932,-96.7602311
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,516,897.64","7,016,421.35",9350 SKILLMAN ST 75243 DALLAS TX,32.9035229,-96.7116065
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,499,062.76","6,978,683.06",4701 SYCAMORE ST 75204 DALLAS TX,32.8010397,-96.7730073
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,524,306.41","6,946,007.21",7519 GAYGLEN DR 75217 DALLAS TX,32.7099692,-96.6926126
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,483,538.21","6,983,777.34",2727 KINGS RD 75219 DALLAS TX,32.8164622,-96.8238369
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,496,687.59","6,944,526.02",2654 JENNINGS AVE 75216 DALLAS TX,32.7074319,-96.7821409
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,488,740.89","6,978,142.70",2525 CARLISLE ST 75201 DALLAS TX,32.8003878,-96.8072215
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,472,659.01","7,004,127.72",3638 LA JOYA DR 75220 DALLAS TX,32.8719762,-96.8571444
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,520,461.45","6,951,108.68",653 WOODMONT DR 75217 DALLAS TX,32.7242275,-96.7051915
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,483,765.76","7,032,254.25",5153 VERDE VALLEY LN 75254 DALLAS TX,32.9487645,-96.8211076
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,483,846.08","7,032,254.93",5167 VERDE VALLEY LN 75254 DALLAS TX,32.9490678,-96.8198178
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,472,659.01","7,004,127.72",3638 LA JOYA DR 75220 DALLAS TX,32.8719762,-96.8571444
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,458,775.55","7,000,951.15",10335 GARDNER RD 75220 DALLAS TX,32.8641567,-96.9033058
